__v,_id,courier,courierCode,createdAt,inTransit,isArchived,isDelivered,isReturned,isShipped,method,otn,package,packaging.height,packaging.length,packaging.name,packaging.width,products,weight
0,623d728924b1e98837da809c,ENVIALIA,,2022-03-25T07:43:05.322Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,Z73L9861648151154P2,5ec4fbb21569e00034a08ccb,1,30,Sobre,40,[],0.2004
0,623d728cc58f3cdec0384e80,MRW,43083454844,2022-03-25T07:43:08.300Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 19 expedicion,15351T11648194187P1,602399c1cf5bcf00355af8af,10,20,Small Box,20,"[{""$oid"":""623d728b2ff9d8245adf8647""}]",1
0,623d728ce88d8b20543d7248,MRW,43083454843,2022-03-25T07:43:08.120Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 19 expedicion,1535RH21648194187P1,602399c1cf5bcf00355af8af,10,20,Small Box,20,"[{""$oid"":""623d728b6baa39f1031c5beb""}]",1
0,623d728f2ff9d819a5df864c,MRW,26085847460,2022-03-25T07:43:11.007Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 14 expedición,6E2GEGY1648148113P1,60c716b5d348522178ca7e6f,12,18,CAJA PEQUEÑA,13,"[{""$oid"":""623cbe91bfd4959821d52506""}]",0.5616
0,623d728f38505768b9e8db63,MRW,43083454845,2022-03-25T07:43:11.486Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw marítimo baleares,1535VJA1648194190P1,602399c1cf5bcf00355af8af,10,20,Small Box,20,"[{""$oid"":""623d728e239637361be1b20c""}]",1
0,623d72919c1daa19c1719cb5,ENVIALIA,,2022-03-25T07:43:13.809Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W66FR1648194192P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d7291239637596ce1b211""}]",0.668
0,623d72a745d546d07d898352,ENVIALIA,,2022-03-25T07:43:35.263Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W644G1648194213P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d72a72ff9d87f36df864f""}]",0.668
0,623d72b21f7d7a021a59492b,ENVIALIA,,2022-03-25T07:43:46.660Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W6UPP1648194224P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d72b257f54f7ad1dcf9ec""}]",0.668
0,623d72b733894f29fd9d99dd,SEUR,3320149451029,2022-03-25T07:43:51.187Z,FALSE,FALSE,TRUE,FALSE,FALSE,seur 24,7ZL3QFR1648063804P1,5ed5553e53acff00364f0b4d,10,20,Small Box,20,"[{""$oid"":""623b753d9a14ce2960bfc3c0""},{""$oid"":""623b753d9a14ceeb13bfc3c1""}]",0.6666666667
0,623d72bcdc97492be1cfa84b,MRW,26085847459,2022-03-25T07:43:56.545Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 14 expedición,6E2GQU51648149807P1,60c716b5d348522178ca7e6f,12,18,CAJA PEQUEÑA,13,"[{""$oid"":""623cc52fb83ff079f3ae0c23""},{""$oid"":""623cc52fb83ff06d1fae0c24""}]",0.5616
0,623d72c433894f6ad29d99e8,SEUR,2413092,2022-03-25T07:44:04.380Z,FALSE,FALSE,TRUE,FALSE,FALSE,SEUR,8EV1C541648194243P1,5ed4d17bca1d4e0036e306c9,10,20,Small Box,20,"[{""$oid"":""623d72c333894f52dd9d99e2""},{""$oid"":""623d72c333894f31839d99e3""}]",
0,623d72c46baa39f3871c5bf2,SEUR,2413091,2022-03-25T07:44:04.657Z,FALSE,FALSE,TRUE,FALSE,FALSE,SEUR,8EV187M1648194243P1,5ed4d17bca1d4e0036e306c9,10,20,Small Box,20,"[{""$oid"":""623d72c46baa391c8c1c5bf0""}]",
0,623d72d0d4e481635b3c3aa2,ENVIALIA,,2022-03-25T07:44:16.902Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W6FB11648194255P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d72d036feab2a0e09bc33""},{""$oid"":""623d72d036feab3ba809bc34""},{""$oid"":""623d72d036feab2e3209bc35""},{""$oid"":""623d72d036feab10f409bc36""},{""$oid"":""623d72d036feabefd609bc37""},{""$oid"":""623d72d036feab8ffb09bc38""},{""$oid"":""623d72d036feab6b6409bc39""},{""$oid"":""623d72d036feab13af09bc3a""},{""$oid"":""623d72d036feab276909bc3b""},{""$oid"":""623d72d036feab4ee909bc3c""}]",0.668
0,623d72d0f7006f434fa752d0,ENVIALIA,,2022-03-25T07:44:16.281Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,Z73LW6W1648155313P1,5ec4fbb21569e00034a08ccb,1,30,Sobre,40,"[{""$oid"":""623d72ce887bde35886abff2""},{""$oid"":""623d72ce887bde38cc6abff3""},{""$oid"":""623d72ce887bde567a6abff4""},{""$oid"":""623d72ce887bde6a8e6abff1""}]",5.72
0,623d72d69a24b5ce0fc4aad1,SEUR,3463149451036,2022-03-25T07:44:22.585Z,FALSE,FALSE,TRUE,FALSE,FALSE,seur 24,7ZL3JYR1648120210P1,5ed5553e53acff00364f0b4d,10,20,Small Box,20,"[{""$oid"":""623c519302a163b4890a3e26""},{""$oid"":""623c519302a1632f0d0a3e27""},{""$oid"":""623c519302a1636fcc0a3e28""}]",0.6666666667
0,623d72f6dc9749459acfa84d,SEUR,3250149451043,2022-03-25T07:44:54.162Z,FALSE,FALSE,TRUE,FALSE,FALSE,seur 24,7ZL3QC51648077006P1,5ed5553e53acff00364f0b4d,10,20,Small Box,20,"[{""$oid"":""623ba8ce9bb76fab7715f4fc""}]",0.6666666667
0,623d73029c4aa029b5244c05,ENVIALIA,,2022-03-25T07:45:06.122Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W6T5U1648194304P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d7301dc97498236cfa852""},{""$oid"":""623d7301dc9749d220cfa853""},{""$oid"":""623d7301dc9749d979cfa854""},{""$oid"":""623d7301dc974921d8cfa855""},{""$oid"":""623d7301dc974971ddcfa856""},{""$oid"":""623d7301dc97495d7acfa857""}]",0.668
0,623d7310f7006f96f9a752d3,ENVIALIA,,2022-03-25T07:45:20.592Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W63PU1648194318P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d7310f7a949b690d02ad1""}]",0.668
0,623d731ae88d8bb0ed3d725a,SEUR,3370149451050,2022-03-25T07:45:30.160Z,FALSE,FALSE,TRUE,FALSE,FALSE,seur 24,7ZL34HJ1648113160P1,5ed5553e53acff00364f0b4d,10,20,Small Box,20,"[{""$oid"":""623c3623606ad73581558368""},{""$oid"":""623c3623606ad7b710558369""}]",0.6666666667
0,623d732845d546387f89835b,OMNIVA,,2022-03-25T07:45:44.921Z,FALSE,FALSE,TRUE,FALSE,FALSE,omniva parcel machine service,15MPMDF1646939488P1,602e1d548a5dca003424f2b7,10,20,Small Box,20,"[{""$oid"":""622a4d60d6addd5ad0f35e14""},{""$oid"":""622a4d60d6adddb762f35e15""},{""$oid"":""622a4d60d6addd62ecf35e16""},{""$oid"":""622a4d60d6addd866af35e17""},{""$oid"":""622a4d60d6addd55a2f35e18""},{""$oid"":""622a4d60d6addd5da7f35e19""},{""$oid"":""622a4d60d6adddd352f35e1a""},{""$oid"":""622a4d60d6addd8280f35e1b""}]",4
0,623d732957f54f159edcf9f2,CORREOS,32300050458523301283201,2022-03-25T07:45:45.142Z,FALSE,FALSE,TRUE,FALSE,FALSE,express,1Y4M2MT1648136713P1,5f462ba7bb51aa0040273cba,15,37,PK CAJA PEQUEÑA 2,28,"[{""$oid"":""623c920a9282a23e541d7e55""},{""$oid"":""623c920a9282a2418c1d7e56""},{""$oid"":""623c920a9282a20aff1d7e57""},{""$oid"":""623c920a9282a281d81d7e58""},{""$oid"":""623c920a9282a2da0d1d7e59""}]",3.35
0,623d732e57f54f7a20dcf9f4,ENVIALIA,,2022-03-25T07:45:50.325Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W6GJC1648194348P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d732e9a24b539f8c4aad9""}]",0.668
0,623d73339c4aa01b7a244c0a,ENVIALIA,,2022-03-25T07:45:55.727Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,26Z4EJP1648194354P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d73339c1daa2c2d719cd0""}]",5
0,623d73349c4aa06b42244c0c,ENVIALIA,,2022-03-25T07:45:56.776Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,26Z4EJP1648194354P2,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d73339c1daa681c719ccf""}]",1
0,623d733a0630261820057003,ENVIALIA,,2022-03-25T07:46:02.861Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W613F1648194361P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d733a9a24b5e18ec4aade""}]",0.668
0,623d734561b011c76d3b7ff8,SEUR,3460149451074,2022-03-25T07:46:13.187Z,FALSE,FALSE,TRUE,FALSE,FALSE,seur 24,7ZL3MCX1648113017P1,5ed5553e53acff00364f0b4d,10,20,Small Box,20,"[{""$oid"":""623c358b606ad7213b558332""},{""$oid"":""623c358b606ad7e3bb558333""}]",0.6666666667
0,623d734b24b1e9d4dbda80aa,spring,H1023310093691701044,2022-03-25T07:46:19.864Z,FALSE,FALSE,TRUE,FALSE,FALSE,SPRING,GXD8MGY1648162026P1,6200d269c25ffbdf8f6ce4d0,10,20,Caja pequeña,20,"[{""$oid"":""623d734b24b1e9249bda80a9""}]",
0,623d734f3850571b46e8db69,MRW,26085847466,2022-03-25T07:46:23.718Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 14 expedición,6E2GXEK1648150168P1,617ced4d67f4771dffe936ac,1,30,SOBRE,15,"[{""$oid"":""623cc698ea7cc0bf6d4b8f10""},{""$oid"":""623cc698ea7cc0cf4d4b8f11""}]",0.09
0,623d735424b1e99c1dda80ad,CORREOS,26300050458533601214309,2022-03-25T07:46:28.528Z,FALSE,FALSE,TRUE,FALSE,FALSE,correos paq empresa 14,9KZWLJE1648144269P1,5ec15de2665c010034e580a0,23,24,CAJA 3,24,"[{""$oid"":""623cd9b8fc0f546ba67e4d25""}]",2.212416
0,623d73582ff9d852f4df8655,ENVIALIA,,2022-03-25T07:46:32.575Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W6RZG1648194390P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d73589c4aa07bf6244c11""}]",0.668
0,623d735d0630262e2c057008,ENVIALIA,,2022-03-25T07:46:37.882Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W6T7V1648194396P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d735d9a24b537f9c4aae3""},{""$oid"":""623d735d9a24b5524cc4aae4""},{""$oid"":""623d735d9a24b57e63c4aae5""},{""$oid"":""623d735d9a24b55e05c4aae6""},{""$oid"":""623d735d9a24b5e3e3c4aae7""},{""$oid"":""623d735d9a24b5eb03c4aae8""}]",0.668
0,623d735fd9c45a0b1bbe2652,ENVIALIA,,2022-03-25T07:46:39.887Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W6UVF1648194240P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d72c19c1daa7465719cbd""},{""$oid"":""623d72c19c1daaad2a719cbe""},{""$oid"":""623d72c19c1daa1766719cbf""},{""$oid"":""623d72c19c1daa6304719cc0""},{""$oid"":""623d72c19c1daa0075719cc1""}]",0.668
0,623d736c24b1e91240da80af,PAACK,,2022-03-25T07:46:52.383Z,FALSE,FALSE,TRUE,FALSE,FALSE,paack entrega en 24h en franja de 4h,X1W6M1U1648194409P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d736a063026ae6f05700d""}]",1
0,623d7374f7006f39afa752df,ENVIALIA,,2022-03-25T07:47:00.554Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W689D1648194418P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d7374f7a949849bd02adb""}]",0.668
0,623d73769c4aa0c114244c17,ENVIALIA,,2022-03-25T07:47:02.045Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,26Z4T331648194420P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d737534b2376327abb75d""}]",1
0,623d737ad4e481109e3c3aac,MRW,26085847464,2022-03-25T07:47:06.393Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 14 expedición,6E2GRSK1648154552P1,61519c1ca165f900346945a6,10,25,CAJA MEDIANA,15,"[{""$oid"":""623cd7b948ff600ef04853db""},{""$oid"":""623cd7b948ff6027eb4853dc""},{""$oid"":""623cd7b948ff6094294853dd""}]",0.75
0,623d737bc58f3c3900384ea4,MRW,26085847461,2022-03-25T07:47:07.104Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 14 expedición,6E2GJD51648147411P1,60c716b5d348522178ca7e6f,12,18,CAJA PEQUEÑA,13,"[{""$oid"":""623cbbd3511e74522dda045b""},{""$oid"":""623cbbd3511e7449c4da045c""},{""$oid"":""623cbbd3511e7406beda045d""}]",0.5616
0,623d738a61b01135c03b7fff,MRW,26085847463,2022-03-25T07:47:22.522Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 14 expedición,6E2G58T1647956755P1,60c716b5d348522178ca7e6f,12,18,CAJA PEQUEÑA,13,"[{""$oid"":""6239d31437d9c2d8b9c21d38""},{""$oid"":""6239d31437d9c2c357c21d39""},{""$oid"":""6239d31437d9c2b31cc21d3a""},{""$oid"":""6239d31437d9c228c3c21d3b""},{""$oid"":""6239d31437d9c219b1c21d3c""}]",0.5616
0,623d739a61b01146403b8001,ENVIALIA,,2022-03-25T07:47:38.259Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W6A1X1648194456P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d739a3e4302d48f67d290""}]",0.668
0,623d73a2f7006f2e68a752e4,ENVIALIA,,2022-03-25T07:47:46.073Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W61771648194464P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d73a1f7a949f503d02ae0""},{""$oid"":""623d73a1f7a94907cad02ae1""},{""$oid"":""623d73a1f7a9496cc2d02ae2""},{""$oid"":""623d73a1f7a949b216d02ae3""},{""$oid"":""623d73a1f7a949abdcd02ae4""},{""$oid"":""623d73a1f7a949e2f2d02ae5""}]",0.668
0,623d73acf7006fbfc5a752e9,ENVIALIA,,2022-03-25T07:47:56.529Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W68SX1648194474P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d73abf7a9492137d02ae9""}]",0.668
0,623d73cdf7a9494f25d02aee,ENVIALIA,,2022-03-25T07:48:29.019Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W6PTW1648194507P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d73cc887bde346f6ac007""}]",0.668
0,623d73d69c1daa35cb719cd6,NACEX,00190322391603288327,2022-03-25T07:48:38.264Z,FALSE,FALSE,TRUE,FALSE,FALSE,e-nacex,6E2GB6Y1648068804P1,61519c2844122600342c4cee,16,23,CAJA GRANDE,19,"[{""$oid"":""623b88c562c8d33f448aa584""},{""$oid"":""623b88c562c8d37e838aa585""},{""$oid"":""623b88c562c8d36a138aa586""}]",1.167664
0,623d73de5e1d9415cf2ec572,GLS,39641704550,2022-03-25T07:48:46.053Z,FALSE,FALSE,TRUE,FALSE,FALSE,standard,YGVPAGX1648194511P1,5cafb7c4260fe0003f195f1c,10,20,Caja pequeña,20,"[{""$oid"":""623d73cf385057db79e8db6d""}]",3.294
0,623d73ea23b4937df13c215f,ENVIALIA,,2022-03-25T07:48:58.452Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W6YM71648194536P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d73ea9c1daa34a9719cd8""},{""$oid"":""623d73ea9c1daadcb8719cd9""},{""$oid"":""623d73ea9c1daa3ab3719cda""},{""$oid"":""623d73ea9c1daa7082719cdb""},{""$oid"":""623d73ea9c1daa78ce719cdc""},{""$oid"":""623d73ea9c1daa51f2719cdd""},{""$oid"":""623d73ea9c1daa703a719cde""},{""$oid"":""623d73ea9c1daa5cb8719cdf""},{""$oid"":""623d73ea9c1daa7ede719ce0""},{""$oid"":""623d73ea9c1daa81da719ce1""},{""$oid"":""623d73ea9c1daa8209719ce2""},{""$oid"":""623d73ea9c1daa821c719ce3""},{""$oid"":""623d73ea9c1daaab68719ce4""},{""$oid"":""623d73ea9c1daa595c719ce5""},{""$oid"":""623d73ea9c1daaba38719ce6""}]",0.668
0,623d73f16baa39adec1c5bf7,OMNIVA,,2022-03-25T07:49:05.037Z,FALSE,FALSE,TRUE,FALSE,FALSE,omniva parcel machine service,15MPEW61648034848P1,602e1d548a5dca003424f2b7,10,20,Small Box,20,"[{""$oid"":""623b0420485fe621d0b6e31d""},{""$oid"":""623b0420485fe68c8cb6e31e""},{""$oid"":""623b0420485fe6cbb3b6e31f""},{""$oid"":""623b0420485fe60a62b6e320""},{""$oid"":""623b0420485fe6b3fcb6e321""}]",2.5
0,623d73fc6baa395e921c5bf9,ENVIALIA,,2022-03-25T07:49:16.937Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,26Z42CS1648110953P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d73fcd9c45a6809be265c""}]",1
0,623d7403318ff972c6f91db8,ENVIALIA,,2022-03-25T07:49:23.885Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W6UK51648194562P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d740333894f05b49d99f5""},{""$oid"":""623d740333894f77a79d99f6""},{""$oid"":""623d740333894f8e459d99f7""},{""$oid"":""623d740333894f48b89d99f8""},{""$oid"":""623d740333894f997e9d99f9""},{""$oid"":""623d740333894f677b9d99fa""},{""$oid"":""623d740333894ff6059d99fb""},{""$oid"":""623d740333894f1feb9d99fc""},{""$oid"":""623d740333894f139b9d99fd""},{""$oid"":""623d740333894f294f9d99fe""},{""$oid"":""623d740333894f6c0f9d99ff""},{""$oid"":""623d740333894f27729d9a00""},{""$oid"":""623d740333894f7b329d9a01""},{""$oid"":""623d740333894f299d9d9a02""},{""$oid"":""623d740333894f7cfa9d9a03""},{""$oid"":""623d740333894fc4089d9a04""},{""$oid"":""623d740333894f2d0c9d9a05""},{""$oid"":""623d740333894f67e09d9a06""},{""$oid"":""623d740333894f048b9d9a07""},{""$oid"":""623d740333894f706e9d9a08""},{""$oid"":""623d740333894f7c759d9a09""},{""$oid"":""623d740333894f51b19d9a0a""}]",0.668
0,623d74072396372715e1b218,MRW,35052700570,2022-03-25T07:49:27.744Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 19 expedicion,1Y4M64J1648137182P1,5f462ba7bb51aa0040273cba,15,37,PK CAJA PEQUEÑA 2,28,"[{""$oid"":""623c93e4aceeeae92af0fb2b""},{""$oid"":""623c93e4aceeea4b63f0fb2c""},{""$oid"":""623c93e4aceeea7707f0fb2d""},{""$oid"":""623c93e4aceeea43ccf0fb2e""},{""$oid"":""623c93e4aceeeacbe3f0fb2f""}]",6
0,623d741a318ff9215cf91dbd,CORREOS,32300050458573101280078,2022-03-25T07:49:46.699Z,FALSE,FALSE,TRUE,FALSE,FALSE,express,99K5XDU1648140601P1,5cdc238599a2010b64b01f95,7,27,Caja Pequeña,13,"[{""$oid"":""623ca13a9a94f17aed5d4ba1""}]",0.410319
0,623d742436feab4de009bc4e,MRW,26085847467,2022-03-25T07:49:56.617Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 14 expedición,6E2G5P61647880872P1,60c716b5d348522178ca7e6f,12,18,CAJA PEQUEÑA,13,"[{""$oid"":""6238aaa888ad1954191bf2a5""},{""$oid"":""6238aaa888ad1929811bf2a6""}]",0.5616
0,623d7429918f3f1c7cd6244a,ENVIALIA,,2022-03-25T07:50:01.896Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W67YK1648194600P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d742934b237257fabb775""},{""$oid"":""623d742934b2370d52abb777""},{""$oid"":""623d742934b23762fbabb779""},{""$oid"":""623d742934b237a572abb77b""},{""$oid"":""623d742934b237621fabb77d""},{""$oid"":""623d742934b2371d7eabb77f""},{""$oid"":""623d742934b2373245abb781""},{""$oid"":""623d742934b23766b6abb783""},{""$oid"":""623d742934b2375400abb785""},{""$oid"":""623d742934b2371414abb787""},{""$oid"":""623d742934b2378e2aabb789""},{""$oid"":""623d742934b2371aeaabb78b""},{""$oid"":""623d742934b23777b1abb78d""}]",0.668
0,623d742a918f3fd487d6244c,ENVIALIA,,2022-03-25T07:50:02.965Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W67YK1648194600P2,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d742934b2372cd8abb774""},{""$oid"":""623d742934b23717e2abb776""},{""$oid"":""623d742934b237567fabb778""},{""$oid"":""623d742934b237eac3abb77a""},{""$oid"":""623d742934b237dfd0abb77c""},{""$oid"":""623d742934b2378894abb77e""},{""$oid"":""623d742934b2377a78abb780""},{""$oid"":""623d742934b23783c7abb782""},{""$oid"":""623d742934b237e97aabb784""},{""$oid"":""623d742934b2373339abb786""},{""$oid"":""623d742934b237249dabb788""},{""$oid"":""623d742934b2373651abb78a""},{""$oid"":""623d742934b23722b5abb78c""}]",0.668
0,623d7430f3909f7aa2a5dd6b,ENVIALIA,,2022-03-25T07:50:08.270Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W6W1Y1648194606P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d74306baa3901cb1c5bff""},{""$oid"":""623d74306baa3924921c5c01""},{""$oid"":""623d74306baa3902221c5c03""},{""$oid"":""623d74306baa399ed91c5c05""}]",0.668
0,623d7431f3909f36d4a5dd6d,ENVIALIA,,2022-03-25T07:50:09.106Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W6W1Y1648194606P2,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d74306baa3919e11c5bfe""},{""$oid"":""623d74306baa390ee51c5c00""},{""$oid"":""623d74306baa399d551c5c02""},{""$oid"":""623d74306baa390e181c5c04""}]",0.668
0,623d744957f54fa755dcf9fe,ENVIALIA,,2022-03-25T07:50:33.301Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,26Z4M2F1648194631P1,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7448d4e4816c373c3abb""}]",6
0,623d744a57f54f7fefdcfa00,ENVIALIA,,2022-03-25T07:50:34.364Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,26Z4M2F1648194631P2,60093ada14c2374adef463a8,10,20,Small Box,20,"[{""$oid"":""623d7448d4e4819e193c3aba""}]",11.1
0,623d7457d4e4814f6d3c3ac1,OMNIVA,,2022-03-25T07:50:47.197Z,FALSE,FALSE,TRUE,FALSE,FALSE,omniva parcel machine service,15MPKE91647997181P1,602e1d548a5dca003424f2b7,10,20,Small Box,20,"[{""$oid"":""623a70fd86b88288fdfb9f6e""},{""$oid"":""623a70fd86b882f0b5fb9f6f""}]",1
0,623d745df7006f00bba752f3,MRW,26085847468,2022-03-25T07:50:53.049Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 14 expedición,6E2GRCJ1648150857P1,61519c1ca165f900346945a6,10,25,CAJA MEDIANA,15,"[{""$oid"":""623cc949f78d11de309a2adb""},{""$oid"":""623cc949f78d11997d9a2adc""}]",0.75
0,623d745f24b1e98935da80b1,CORREOS,32300050458590201208108,2022-03-25T07:50:55.774Z,FALSE,FALSE,TRUE,FALSE,FALSE,express,1Y4M5F11648137284P1,5f462ba7bb51aa0040273cba,15,37,PK CAJA PEQUEÑA 2,28,"[{""$oid"":""623c94449282a24d6f1d7e8d""},{""$oid"":""623c94449282a215d41d7e8e""},{""$oid"":""623c94449282a286671d7e8f""}]",2.59518
0,623d746cc58f3c5683384eab,MRW,26085847469,2022-03-25T07:51:08.842Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 14 expedición,6E2GPKP1648154758P1,61519c1ca165f900346945a6,10,25,CAJA MEDIANA,15,"[{""$oid"":""623cd886511e74103dda076b""}]",0.75
0,623d746fd4e48109f83c3ac3,GLSNEW,683103074,2022-03-25T07:51:11.298Z,FALSE,FALSE,TRUE,FALSE,FALSE,economy parcel,99K51UA1648140606P1,5cdc238599a2010b64b01f95,7,27,Caja Pequeña,13,"[{""$oid"":""623ca13e9a94f1c70f5d4ba4""},{""$oid"":""623ca13e9a94f146d35d4ba5""}]",0.4095
0,623d747b24b1e9994fda80b3,SEUR,15467191780011,2022-03-25T07:51:23.617Z,FALSE,FALSE,TRUE,FALSE,FALSE,seur 24,47EL9KJ1648154681P1,60ec594b3e13450034fe13bd,10,20,Small Box,20,"[{""$oid"":""623cd839224cba2783b45074""},{""$oid"":""623cd839224cba9079b45075""},{""$oid"":""623cd839224cba8118b45076""},{""$oid"":""623cd839224cba34aab45077""}]",1.8
0,623d749134b237bfbdabb798,MRW,26085847470,2022-03-25T07:51:45.907Z,FALSE,FALSE,TRUE,FALSE,FALSE,mrw urgente 14 expedición,6E2G3Z71648147101P1,61519c1ca165f900346945a6,10,25,CAJA MEDIANA,15,"[{""$oid"":""623cba9e212fd68fca7dd34c""},{""$oid"":""623cba9e212fd6504e7dd34d""},{""$oid"":""623cba9e212fd6d5487dd34e""},{""$oid"":""623cba9e212fd611567dd34f""},{""$oid"":""623cba9e212fd62bcd7dd350""}]",0.75
0,623d749e57f54f5491dcfa05,GLSNEW,683103220,2022-03-25T07:51:58.484Z,FALSE,FALSE,TRUE,FALSE,FALSE,economy parcel,99K5KZG1648142458P1,5cdc238599a2010b64b01f95,7,27,Caja Pequeña,13,"[{""$oid"":""623ca87dfbf3a7defabf6576""}]",0.4095
0,623d74a245d54625fe89836f,ENVIALIA,,2022-03-25T07:52:02.145Z,FALSE,FALSE,TRUE,FALSE,FALSE,envialia entrega antes de las 19:00,X1W6J861648194720P1,5eba769e5546c20034a52765,10,20,Small Box,20,"[{""$oid"":""623d74a12ff9d8b125df866b""},{""$oid"":""623d74a12ff9d86cf9df866c""},{""$oid"":""623d74a12ff9d863ccdf866d""},{""$oid"":""623d74a12ff9d84157df866e""},{""$oid"":""623d74a12ff9d8d801df866f""}]",0.668
