CODCost,_id,cost,courier,courier_id,createdAt,customCourierCost,customCourierVatCost,deliverDate,estimatedDeliverDate,finalWeight,insuranceCost,isAdjusted,isCompared,isPickUpDone,isPickUpFailed,isReturn,isShipped,method,mrr,otn,packages,pickUpCode,pickupDate,processDate,vatCost,weight
0,623d7f6445d546389a89845e,1,glsNew,446,2022-03-25T08:37:56.127Z,0.06,0,2022-03-28T12:16:00.000Z,2022-03-29T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,courier business parcel,null,ZM1V8DH1648133286S1,"[{""$oid"":""623d7f6345d546624789845d""}]",null,2022-03-25T18:43:00.000Z,2022-03-25T09:09:56.368Z,0,0.6666666667
0,623d7f66dc9749f438cfa975,0.09,envialia,367,2022-03-25T08:37:58.075Z,0.05,0,2022-03-28T13:45:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,envialia entrega antes de las 19:00,null,X1W69C41648197474S1,"[{""$oid"":""623d7f64dc9749ebf8cfa972""},{""$oid"":""623d7f65dc9749d0f2cfa974""}]",null,2022-03-25T15:45:00.000Z,2022-03-25T08:37:59.396Z,0,1.336
0,623d7f7824b1e9d71dda819a,2.93,seur,258,2022-03-25T08:38:16.258Z,0.09,0,2022-03-28T14:02:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,seur 24,null,7ZL3DFU1648069813S1,"[{""$oid"":""623d7f7724b1e96cd5da8199""}]",null,2022-03-25T21:55:00.000Z,2022-03-25T08:38:17.311Z,0,0.6666666667
0,623d7f80d9c45afcd3be2797,0,internal,976,2022-03-25T08:38:24.956Z,0.06,0,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,internal,null,L6WMEDR1647988672S1,"[{""$oid"":""623d7f80d9c45a40abbe2796""}]",,,2022-03-25T08:38:26.127Z,0,0
0,623d7f836baa39067b1c5cd3,0,nacex,232,2022-03-25T08:38:27.316Z,,,2022-03-28T10:00:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV1VG51648197506S1,"[{""$oid"":""623d7f836baa3976851c5cd2""}]",,2022-03-25T21:07:00.000Z,2022-03-25T08:38:27.315Z,0,0.16
0,623d7f85239637a5ffe1b371,0,nacex,232,2022-03-25T08:38:29.422Z,,,2022-03-28T11:05:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV1X3X1648197508S1,"[{""$oid"":""623d7f8523963736dee1b370""}]",,2022-03-25T21:06:00.000Z,2022-03-25T08:38:29.421Z,0,0.77
0,623d7f879c1daa524f719de4,0,nacex,232,2022-03-25T08:38:31.367Z,,,2022-03-28T18:48:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV1JAT1648197510S1,"[{""$oid"":""623d7f879c1daa29eb719de3""}]",,2022-03-25T21:05:00.000Z,2022-03-25T08:38:31.367Z,0,1.03
0,623d7f899c1daa5a25719dec,0,nacex,232,2022-03-25T08:38:33.564Z,,,2022-03-28T11:21:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV1NA31648197512S1,"[{""$oid"":""623d7f899c1daa3a6d719deb""}]",,2022-03-25T21:06:00.000Z,2022-03-25T08:38:33.564Z,0,2.02
0,623d7f8b2ff9d89b0adf873c,0,nacex,232,2022-03-25T08:38:35.699Z,,,2022-03-28T13:00:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV171X1648197514S1,"[{""$oid"":""623d7f8b2ff9d821a9df873b""}]",,2022-03-25T21:06:00.000Z,2022-03-25T08:38:35.698Z,0,0.41
0,623d7f8d61b01168193b80a2,0,nacex,232,2022-03-25T08:38:37.496Z,,,2022-03-28T08:36:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV1NTC1648197516S1,"[{""$oid"":""623d7f8d61b0116d003b80a1""}]",,2022-03-25T21:08:00.000Z,2022-03-25T08:38:37.495Z,0,0.16
0,623d7f8e2ff9d8318bdf8741,0.09,envialia,367,2022-03-25T08:38:38.368Z,0.05,0,2022-03-31T11:57:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,envialia entrega antes de las 19:00,null,X1W6VUW1648197514S1,"[{""$oid"":""623d7f8c2ff9d82cccdf873e""},{""$oid"":""623d7f8d2ff9d8dc60df8740""}]",null,2022-03-25T15:26:00.000Z,2022-03-25T08:38:39.559Z,0,1.336
0,623d7f8e918f3f43c6d625c7,1,ups,183,2022-03-25T08:38:38.745Z,0.09,0,2022-03-29T11:13:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,ups standard,null,79ZYW961648134005S1,"[{""$oid"":""623d7f8d918f3f1bc3d625c6""}]",null,2022-03-25T20:03:00.000Z,2022-03-25T08:38:39.818Z,0,0.6666666667
0,623d7f8f9c4aa020d6244d53,0,nacex,232,2022-03-25T08:38:39.439Z,,,2022-03-28T10:28:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV1ZU41648197518S1,"[{""$oid"":""623d7f8f9c4aa0994d244d52""}]",,2022-03-25T21:09:00.000Z,2022-03-25T08:38:39.438Z,0,1.05
0,623d7f9133894ffeed9d9c1f,2.93,seur,258,2022-03-25T08:38:41.168Z,0.09,0,2022-03-28T12:41:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,seur 24,null,7ZL3R6Q1648068604S1,"[{""$oid"":""623d7f9033894fcd819d9c1e""}]",null,2022-03-25T21:55:00.000Z,2022-03-25T08:38:42.293Z,0,0.6666666667
0,623d7f919c4aa0bb8b244d5b,0,nacex,232,2022-03-25T08:38:41.324Z,,,2022-03-28T10:25:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV1KU81648197520S1,"[{""$oid"":""623d7f919c4aa01cce244d5a""}]",,2022-03-25T21:07:00.000Z,2022-03-25T08:38:41.323Z,0,0.38
0,623d7f93c58f3ce166384fd2,0,nacex,232,2022-03-25T08:38:43.221Z,,,2022-03-28T11:06:00.000Z,,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NACEX,,8EV1T151648197522S1,"[{""$oid"":""623d7f93c58f3c8082384fd1""}]",,2022-03-25T21:07:00.000Z,2022-03-25T08:38:43.219Z,0,0.47
0,623d7fa261b01131d13b80a9,1,glsNew,446,2022-03-25T08:38:58.467Z,0.06,0,2022-03-28T12:42:00.000Z,2022-03-29T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,courier business parcel,null,ZM1VLUP1648136316S1,"[{""$oid"":""623d7fa161b011b3ac3b80a8""}]",null,2022-03-25T18:35:00.000Z,2022-03-25T09:09:56.460Z,0,2
0,623d7fa6385057d155e8dd3c,1,ups,183,2022-03-25T08:39:02.173Z,0.09,0,2022-03-29T14:12:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,ups standard,null,79ZY6EG1648159808S1,"[{""$oid"":""623d7fa53850578cc4e8dd3b""}]",null,2022-03-25T20:03:00.000Z,2022-03-25T08:39:03.334Z,0,0.6666666667
0,623d7faf318ff93a06f91ec0,0.09,correos,950,2022-03-25T08:39:11.717Z,0.06,0,2022-03-26T13:33:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,express,null,L6WMLZ61647977753S1,"[{""$oid"":""623d7faf318ff9d614f91ebf""}]",null,2022-03-26T08:03:00.000Z,2022-03-25T08:39:14.242Z,0,0.952568
0,623d7fb29a24b55dc7c4abe5,2.93,seur,258,2022-03-25T08:39:14.535Z,0.09,0,2022-03-28T13:37:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,seur 24,null,7ZL38W41648115229S1,"[{""$oid"":""623d7fb19a24b56882c4abe2""}]",null,2022-03-25T21:55:00.000Z,2022-03-25T08:39:19.779Z,0,0.6666666667
0,623d7fb22ff9d8431bdf8748,0.09,envialia,367,2022-03-25T08:39:14.839Z,0.05,0,2022-03-28T13:04:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,envialia entrega antes de las 19:00,null,X1W6R4S1648197551S1,"[{""$oid"":""623d7fb12ff9d89472df8745""},{""$oid"":""623d7fb22ff9d85090df8747""}]",null,2022-03-25T15:26:00.000Z,2022-03-25T08:39:16.140Z,0,1.336
0,623d7fb457f54f1fe5dcfb03,9.64,correos,100,2022-03-25T08:39:16.280Z,0.09,0,2022-03-28T12:46:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,standard,null,3L4GFFP1648196749S1,"[{""$oid"":""623d7fb357f54f8311dcfb02""}]",null,2022-03-25T19:29:00.000Z,2022-03-25T08:44:56.216Z,0,25
0,623d7fb9887bde26cd6ac11e,1,ups,183,2022-03-25T08:39:21.200Z,0.09,0,2022-03-31T15:17:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,ups standard,null,79ZY6WU1648141238S1,"[{""$oid"":""623d7fb8887bded17c6ac11d""}]",null,2022-03-25T20:07:00.000Z,2022-03-25T08:39:22.246Z,0,0.6666666667
0,623d7fb96baa3947621c5cd7,0.09,nacex,794,2022-03-25T08:39:21.794Z,0.07,0,2022-03-28T09:30:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,e-nacex,null,6E2G35B1648158992S1,"[{""$oid"":""623d7fb86baa39d7b51c5cd6""}]",null,2022-03-25T17:25:00.000Z,2022-03-25T08:39:32.891Z,0,0.468936
0,623d7fbc45d5463778898468,0.09,smartpost,618,2022-03-25T08:39:24.161Z,0.09,0.018,2022-03-26T11:05:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,smartpost parcel machine,null,M5W4T981648129547S1,"[{""$oid"":""623d7fbb45d5467e9c898466""}]",,2022-03-25T21:03:00.000Z,2022-03-25T08:39:33.293Z,0.018,0.668
0,623d7fcc2ff9d81baddf874d,2.93,seur,258,2022-03-25T08:39:40.246Z,0.09,0,2022-03-28T18:20:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,seur 24,null,7ZL3ELC1648066207S1,"[{""$oid"":""623d7fcb2ff9d87dfbdf874c""}]",null,2022-03-25T21:55:00.000Z,2022-03-25T08:39:41.531Z,0,0.6666666667
0,623d7fcf9c4aa045f9244d5e,0,external,116,2022-03-25T08:39:43.306Z,0.05,0,,,,,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,exchange,,X1W667R1646388930R1,"[{""$oid"":""623d7fce9c4aa0c6e5244d5d""}]",,,2022-03-25T08:39:44.274Z,,0
0,623d7fd12396376c73e1b378,1,ups,183,2022-03-25T08:39:45.459Z,0.09,0,2022-03-30T14:30:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,ups standard,null,79ZYJYU1648137028S1,"[{""$oid"":""623d7fd0239637679ee1b377""}]",null,2022-03-25T20:02:00.000Z,2022-03-25T08:39:46.738Z,0,0.6666666667
0,623d7fe3f3909f2c2ea5de97,1,ups,183,2022-03-25T08:40:03.892Z,0.09,0,2022-03-30T11:45:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,ups standard,null,79ZYS9M1648129201S1,"[{""$oid"":""623d7fe3f3909f587fa5de96""}]",null,2022-03-25T20:03:00.000Z,2022-03-25T08:40:05.070Z,0,0.6666666667
0,623d7fe433894f7d1b9d9c2e,2.93,seur,258,2022-03-25T08:40:04.105Z,0.09,0,2022-03-28T11:20:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,seur 24,null,7ZL3MCW1648057811S1,"[{""$oid"":""623d7fe333894fc07d9d9c2d""}]",null,2022-03-25T21:55:00.000Z,2022-03-25T08:40:05.246Z,0,0.6666666667
0,623d7fed3e43025c6f67d380,0.09,correos,950,2022-03-25T08:40:13.182Z,0.06,0,2022-03-29T13:37:00.000Z,2022-03-29T00:00:00.000Z,,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,express,null,L6WMZJZ1647988038S1,"[{""$oid"":""623d7fec3e4302412767d37f""}]",null,2022-03-28T14:30:00.000Z,2022-03-25T08:40:14.761Z,0,0.952568
0,623d7ff70630267fed057112,1,seur,175,2022-03-25T08:40:23.710Z,0.09,0,2022-03-28T09:51:00.000Z,2022-03-29T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,seur 24,null,79ZY4J31648147212S1,"[{""$oid"":""623d7ff6063026a708057111""}]",null,2022-03-28T08:15:00.000Z,2022-03-25T08:40:24.248Z,0,0.6666666667
0,623d7fff33894f44eb9d9c37,5.43,seur,258,2022-03-25T08:40:31.457Z,0.09,0,2022-03-28T10:13:00.000Z,2022-03-29T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,seur 24,null,7ZL3WGN1648057207S1,"[{""$oid"":""623d7ffe33894f8c709d9c36""}]",null,2022-03-25T21:55:00.000Z,2022-03-25T08:40:32.670Z,0,0.6666666667
0,623d800123b493cf443c224c,0.09,correos,950,2022-03-25T08:40:33.792Z,0.06,0,2022-03-28T10:26:00.000Z,2022-03-29T00:00:00.000Z,,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,express,null,L6WMGFK1647990118S1,"[{""$oid"":""623d800123b493f4a63c224b""}]",null,2022-03-28T05:22:00.000Z,2022-03-25T08:40:35.747Z,0,0.952568
0,623d800bf3909f2bf4a5de9a,0.09,mrw,780,2022-03-25T08:40:43.924Z,0.07,0,2022-03-28T12:00:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,mrw urgente 14 expedición,null,6E2G4731648161035S1,"[{""$oid"":""623d800434b2372b17abb8b9""}]",,2022-03-25T17:37:00.000Z,2022-03-25T08:40:47.123Z,0,0.09
0,623d8010f3909f5dfba5de9c,6.98,ups,242,2022-03-25T08:40:48.738Z,0.09,0,2022-03-31T08:52:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,ups standard,null,7ZL38DG1647703802R1,"[{""$oid"":""623d8010f3909f06d7a5de9b""}]",null,2022-03-25T10:26:00.000Z,2022-03-25T08:41:10.557Z,0,0.6666666667
0,623d8012f7006f8812a753cd,1,ups,183,2022-03-25T08:40:50.244Z,0.09,0,2022-03-30T09:04:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,ups standard,null,79ZYETT1647340814R1,"[{""$oid"":""623d8011f7006f1cc7a753cc""}]",null,2022-03-25T11:35:00.000Z,2022-03-25T08:42:50.819Z,0,0.6666666667
0,623d801436feabf15209bd53,0.09,envialia,367,2022-03-25T08:40:52.334Z,0.05,0,2022-03-28T13:35:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,envialia entrega antes de las 19:00,null,X1W678H1648197648S1,"[{""$oid"":""623d801236feab221a09bd50""},{""$oid"":""623d801336feab15d509bd52""}]",null,2022-03-25T15:25:00.000Z,2022-03-25T08:40:53.605Z,0,1.336
0,623d801d57f54f9142dcfb09,0.09,correos,950,2022-03-25T08:41:01.038Z,0.06,0,2022-03-26T12:57:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,express,null,L6WMHSX1647987812S1,"[{""$oid"":""623d801c57f54f3812dcfb08""}]",null,2022-03-26T06:54:00.000Z,2022-03-25T08:41:02.874Z,0,0.952568
0,623d802245d54636d289847c,1,ups,183,2022-03-25T08:41:06.522Z,0.09,0,2022-04-01T10:37:00.000Z,2022-03-31T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,ups standard,null,79ZYUWC1648159804S1,"[{""$oid"":""623d8010dc974970a5cfa97f""}]",null,2022-03-25T21:03:00.000Z,2022-03-25T08:41:08.301Z,0,0.6666666667
0,623d8024f7a9498e74d02bc7,2.93,seur,258,2022-03-25T08:41:08.843Z,0.09,0,2022-03-28T14:18:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,seur 24,null,7ZL3U171648071602S1,"[{""$oid"":""623d8023f7a949fefbd02bc6""}]",null,2022-03-25T21:55:00.000Z,2022-03-25T08:41:10.166Z,0,0.6666666667
0,623d80333850574571e8dd58,0.09,envialia,367,2022-03-25T08:41:23.664Z,0.05,0,2022-03-28T13:58:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,envialia entrega antes de las 19:00,null,X1W6ZLZ1648197681S1,"[{""$oid"":""623d8032385057161ae8dd57""}]",null,2022-03-25T15:25:00.000Z,2022-03-25T08:41:24.854Z,0,0.668
0,623d8034f7006fb46aa753cf,1,ups,183,2022-03-25T08:41:24.446Z,0.09,0,2022-03-29T10:02:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,ups standard,null,79ZYKQ11648162207S1,"[{""$oid"":""623d8033f7006f0a8aa753ce""}]",null,2022-03-25T20:05:00.000Z,2022-03-25T08:41:25.566Z,0,0.6666666667
0,623d803434b237a21dabb8bc,0,internal,935,2022-03-25T08:41:24.646Z,0.09,0,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,internal,null,L6GZVWQ1648128883S1,"[{""$oid"":""623d8017318ff92161f91ec1""}]",,,2022-03-25T08:41:28.991Z,0,0
0,623d8035d4e4819b593c3ba9,1,glsNew,446,2022-03-25T08:41:25.275Z,0.06,0,2022-03-28T10:33:00.000Z,2022-03-29T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,courier business parcel,null,ZM1VPRS1648137453S1,"[{""$oid"":""623d8034d4e481467e3c3ba8""}]",null,2022-03-25T18:32:00.000Z,2022-03-25T09:09:56.077Z,0,1
0,623d80499c1daa4e2f719e0c,0.09,correos,950,2022-03-25T08:41:45.158Z,0.06,0,2022-03-29T18:15:00.000Z,2022-03-29T00:00:00.000Z,,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,express,null,L6WMM3G1647982921S1,"[{""$oid"":""623d80489c1daa2d9e719e0b""}]",null,2022-03-28T14:30:00.000Z,2022-03-25T08:41:47.031Z,0,0.952568
0,623d8049c58f3c5c4b384fea,0.09,envialia,367,2022-03-25T08:41:45.754Z,0.05,0,2022-03-28T10:33:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,envialia entrega antes de las 19:00,null,X1W6JYH1648197702S1,"[{""$oid"":""623d8048c58f3c1044384fe7""},{""$oid"":""623d8048c58f3c36e3384fe9""}]",null,2022-03-25T15:25:00.000Z,2022-03-25T08:41:47.089Z,0,1.336
0,623d804f45d5466597898484,0.09,envialia,367,2022-03-25T08:41:51.111Z,0.05,0,2022-03-28T14:23:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,envialia entrega antes de las 19:00,null,X1W66QL1648197708S1,"[{""$oid"":""623d804d45d5461f22898481""},{""$oid"":""623d804e45d546cf1b898483""}]",null,2022-03-25T17:56:00.000Z,2022-03-25T08:41:52.455Z,0,1.336
0,623d805e33894f37829d9c42,0.09,envialia,367,2022-03-25T08:42:06.645Z,0.05,0,2022-03-28T15:26:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,envialia entrega antes de las 19:00,null,X1W623V1648197724S1,"[{""$oid"":""623d805d33894f85869d9c41""}]",null,2022-03-25T15:25:00.000Z,2022-03-25T08:42:07.801Z,0,0.668
0,623d805e2ff9d81299df8763,0,CORREOS,null,2022-03-25T08:42:06.845Z,,,2022-03-28T12:59:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,CORREOS EXPRESS,,8EV1J1S1648197725S1,"[{""$oid"":""623d805e2ff9d89e0bdf8762""}]",,2022-03-25T18:03:00.000Z,2022-03-25T08:42:06.844Z,0,6
0,623d8060318ff9b807f91ec8,1,glsNew,446,2022-03-25T08:42:08.132Z,0.06,0,2022-03-28T11:47:00.000Z,2022-03-29T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,courier business parcel,null,ZM1V51V1648137461S1,"[{""$oid"":""623d805f318ff98d9af91ec7""}]",null,2022-03-25T18:43:00.000Z,2022-03-25T09:09:55.754Z,0,0.6666666667
0,623d806af7006f9feba753d7,2.5,smartpost,463,2022-03-25T08:42:18.793Z,0.09,0.018,,2022-04-05T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,smartpost parcel machine,null,15MP2PS1648055444S1,"[{""$oid"":""623d8069f7006f44d6a753d6""}]",,2022-03-25T20:13:00.000Z,2022-03-25T08:42:28.992Z,0.5,0.668
0,623d806c3e43022aec67d385,2.93,seur,258,2022-03-25T08:42:20.674Z,0.09,0,2022-03-28T16:31:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,seur 24,null,7ZL3HZ81648111823S1,"[{""$oid"":""623d806b3e4302796a67d384""}]",null,2022-03-25T21:55:00.000Z,2022-03-25T08:42:22.859Z,0,0.6666666667
0,623d807c23b4933aaf3c225c,3.03,correos,613,2022-03-25T08:42:36.446Z,0.09,0,2022-03-28T11:39:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,express,null,1Y4MF5G1648151084S1,"[{""$oid"":""623d807c23b493d7503c225b""}]",null,2022-03-25T18:47:00.000Z,2022-03-25T08:42:38.629Z,0,2.59518
0,623d807e318ff9d4b0f91eca,0.09,correos,950,2022-03-25T08:42:38.196Z,0.06,0,2022-03-28T13:19:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,express,null,L6WMNXQ1647983777S1,"[{""$oid"":""623d807d318ff9944ef91ec9""}]",null,2022-03-26T08:37:00.000Z,2022-03-25T08:42:40.212Z,0,0.952568
0,623d8080887bde15e16ac126,2.93,seur,258,2022-03-25T08:42:40.782Z,0.09,0,2022-03-28T14:59:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,seur 24,null,7ZL3DN61648055408S1,"[{""$oid"":""623d807f887bde5a5b6ac125""}]",null,2022-03-25T18:14:00.000Z,2022-03-25T08:42:42.379Z,0,0.6666666667
0,623d8087c58f3c2a40384fee,0,internal,935,2022-03-25T08:42:47.315Z,0.09,0,,,,0,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,internal,null,L6GZPTK1648178709S1,"[{""$oid"":""623d807e318ff9335af91ecb""}]",,,2022-03-25T08:42:50.645Z,0,0
0,623d808cd4e48120133c3bac,0.09,nacex,794,2022-03-25T08:42:52.661Z,0.07,0,2022-03-28T17:11:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,e-nacex,null,6E2G1KX1648162404S1,"[{""$oid"":""623d808bd4e481dae03c3bab""}]",null,2022-03-25T17:25:00.000Z,2022-03-25T08:43:00.242Z,0,0.468936
0,623d8090918f3fcc98d625c9,0.09,envialia,367,2022-03-25T08:42:56.893Z,0.05,0,2022-03-28T12:06:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,envialia entrega antes de las 19:00,null,X1W6SW31648197774S1,"[{""$oid"":""623d808f918f3f3c15d625c8""}]",null,2022-03-25T15:25:00.000Z,2022-03-25T08:42:58.015Z,0,0.668
0,623d8092d9c45a78c3be279e,1,seur,175,2022-03-25T08:42:58.495Z,0.09,0,2022-03-28T13:44:00.000Z,2022-03-29T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,seur 24,null,79ZYGDH1648150223S1,"[{""$oid"":""623d8091d9c45afdeabe279d""}]",null,2022-03-28T07:58:00.000Z,2022-03-25T08:42:59.085Z,0,0.6666666667
0,623d809306302643ee057124,2.5,smartpost,463,2022-03-25T08:42:59.782Z,0.09,0.018,,2022-04-05T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,smartpost parcel machine,null,15MP4D91647945357S1,"[{""$oid"":""623d80920630264b2e057123""}]",,2022-03-25T20:14:00.000Z,2022-03-25T08:43:09.130Z,0.5,0.668
0,623d809945d54615ed89848c,0.09,mrw,780,2022-03-25T08:43:05.857Z,0.07,0,2022-03-29T12:11:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,mrw urgente 14 expedición,null,6E2G1591648159195S1,"[{""$oid"":""623d809845d546813689848b""}]",,2022-03-25T17:35:00.000Z,2022-03-25T08:43:15.847Z,0,0.5616
0,623d809d24b1e903f0da81c1,0.09,correos,950,2022-03-25T08:43:09.031Z,0.06,0,2022-03-28T13:40:00.000Z,2022-03-28T00:00:00.000Z,,0,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,express,null,L6WMGBG1647978706S1,"[{""$oid"":""623d809c24b1e974a3da81c0""}]",null,2022-03-26T05:27:00.000Z,2022-03-25T08:43:10.962Z,0,0.952568
0,623d80a2f3909fb007a5deaf,1,ups,183,2022-03-25T08:43:14.432Z,0.09,0,2022-03-29T10:49:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,ups standard,null,79ZYNC41648129201S1,"[{""$oid"":""623d80a1f3909f66cfa5deae""}]",null,2022-03-25T20:04:00.000Z,2022-03-25T08:43:15.505Z,0,0.6666666667
0,623d80a8e88d8b20fb3d739d,0.09,envialia,367,2022-03-25T08:43:20.581Z,0.05,0,2022-03-28T19:28:00.000Z,2022-03-30T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,envialia entrega antes de las 19:00,null,X1W6AGT1648197797S1,"[{""$oid"":""623d80a7e88d8b134f3d739c""}]",null,2022-03-25T17:57:00.000Z,2022-03-25T08:43:21.606Z,0,0.668
1.2,623d80ad887bde82106ac131,2.2,glsNew,446,2022-03-25T08:43:25.190Z,0.06,0,2022-03-28T12:34:00.000Z,2022-03-29T00:00:00.000Z,,0,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,eurobusiness small parcel,null,ZM1V5LE1648137527S1,"[{""$oid"":""623d80ac887bde15466ac130""}]",null,2022-03-25T18:44:00.000Z,2022-03-25T09:09:55.989Z,0,0.6666666667
